Word source ID;Candidate source;Candidate source ID;Score;Status;Candidate tax code;Candidate standard tax code;Word category;Candidate category;Word waste type;Candidate waste type;Word service type;Candidate service type;Word container type;Candidate container type;Word volume;Candidate volume;Word factor;Candidate factor;Explanation;Word text;Candidate text
WORD:19;RULE:TAXEPUNKT;Taxepunkter:74;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.2.5 kärl 370 l (restavfall) §2.2.5 | §2.2.5 | kärl 370 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:19;RULE:TAXEPUNKT;Taxepunkter:88;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.2.6 kärl 370 l (restavfall) §2.2.6 | §2.2.6 | kärl 370 l (restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:19;RULE:TAXEPUNKT;Taxepunkter:89;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.2.6 kärl 370 l (restavfall) §2.2.6 | §2.2.6 | kärl 370 l (restavfall) | hämtning var 14:e dag | st/år | | | | | | |
WORD:19;RULE:TAXEPUNKT;Taxepunkter:90;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.2.6 kärl 370 l (restavfall) §2.2.6 | §2.2.6 | kärl 370 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:19;RULE:TAXEPUNKT;Taxepunkter:118;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE;2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.4.2 kärl 370 l restavfall §2.4.2 | §2.4.2 | kärl 370 l restavfall | över 60 kg | kr/kg | | | | | | |
WORD:19;RULE:TAXEPUNKT;Taxepunkter:142;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE;2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.4.8 kärl 370 l restavfall §2.4.8 | §2.4.8 | kärl 370 l restavfall | | st/period | | | | | | |
WORD:19;RULE:TAXEPUNKT;Taxepunkter:42;0.7250;REVIEW_REQUIRED;KÄ370RE26FV;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;ÅRKV;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym. Skillnader service_type: Word='' kandidat='Hämtning/tömning', factor_hint: Word='VOLYM/BEHÅLLARE' kandidat='ÅRKV';2.2.4 kärl 370 l (restavfall) kärl 370 kärl restavfall;§2.2.4 kärl 370 l (restavfall) §2.2.4 | §2.2.4 | kärl 370 l (restavfall) | hämtning var 14:e dag | st/år | kä370re26fv | kä370re26fv | årkv | | | | kä370re26fv
WORD:20;RULE:TAXEPUNKT;Taxepunkter:44;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.4 kärl 660 l (restavfall) §2.2.4 | §2.2.4 | kärl 660 l (restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:46;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.4 kärl 660 l (restavfall) §2.2.4 | §2.2.4 | kärl 660 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:75;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.5 kärl 660 l (restavfall) §2.2.5 | §2.2.5 | kärl 660 l (restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:77;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.5 kärl 660 l (restavfall) §2.2.5 | §2.2.5 | kärl 660 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:91;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.6 kärl 660 l (restavfall) §2.2.6 | §2.2.6 | kärl 660 l (restavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:92;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.6 kärl 660 l (restavfall) §2.2.6 | §2.2.6 | kärl 660 l (restavfall) | hämtning var 14:e dag | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:93;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.6 kärl 660 l (restavfall) §2.2.6 | §2.2.6 | kärl 660 l (restavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:119;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE;2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.4.2 kärl 660 l restavfall §2.4.2 | §2.4.2 | kärl 660 l restavfall | över 100 kg | kr/kg | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:143;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Restavfall;Restavfall;;;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE;2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.4.8 kärl 660 l restavfall §2.4.8 | §2.4.8 | kärl 660 l restavfall | | st/period | | | | | | |
WORD:20;RULE:TAXEPUNKT;Taxepunkter:45;0.7250;REVIEW_REQUIRED;KÄ660RE26FV;;Hushåll;Hushåll;Restavfall;Restavfall;;Hämtning/tömning;Kärl;Kärl;660;660;VOLYM/BEHÅLLARE;ÅRKV;Matchar category: Hushåll, waste_type: Restavfall, container_type: Kärl, container_volume_liter: 660, unit_type: Behållarvolym. Skillnader service_type: Word='' kandidat='Hämtning/tömning', factor_hint: Word='VOLYM/BEHÅLLARE' kandidat='ÅRKV';2.2.4 kärl 660 l (restavfall) kärl 660 kärl restavfall;§2.2.4 kärl 660 l (restavfall) §2.2.4 | §2.2.4 | kärl 660 l (restavfall) | hämtning var 14:e dag | st/år | kä660re26fv | kä660re26fv | årkv | | | | kä660re26fv
WORD:21;RULE:TAXEPUNKT;Taxepunkter:47;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.4 kärl 140 l (matavfall) §2.2.4 | §2.2.4 | kärl 140 l (matavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:49;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.4 kärl 140 l (matavfall) §2.2.4 | §2.2.4 | kärl 140 l (matavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:78;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.5 kärl 140 l (matavfall) §2.2.5 | §2.2.5 | kärl 140 l (matavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:80;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.5 kärl 140 l (matavfall) §2.2.5 | §2.2.5 | kärl 140 l (matavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:94;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.6 kärl 140 l (matavfall) §2.2.6 | §2.2.6 | kärl 140 l (matavfall) | hämtning varje vecka | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:95;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.6 kärl 140 l (matavfall) §2.2.6 | §2.2.6 | kärl 140 l (matavfall) | hämtning var 14:e dag | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:96;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Hämtning/tömning';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.6 kärl 140 l (matavfall) §2.2.6 | §2.2.6 | kärl 140 l (matavfall) | hämtning månadsvis | st/år | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:116;0.7850;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;Extra;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='' kandidat='Extra';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.4.2 extra kärl 140 l matavfall §2.4.2 | §2.4.2 | extra kärl 140 l matavfall | över 60 kg | kr/kg | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:140;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Matavfall;Matavfall;;;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE;2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.4.8 kärl 140 l matavfall §2.4.8 | §2.4.8 | kärl 140 l matavfall | | st/period | | | | | | |
WORD:21;RULE:TAXEPUNKT;Taxepunkter:48;0.7250;REVIEW_REQUIRED;KÄ140MA26FV;;Hushåll;Hushåll;Matavfall;Matavfall;;Hämtning/tömning;Kärl;Kärl;140;140;VOLYM/BEHÅLLARE;ÅRKV;Matchar category: Hushåll, waste_type: Matavfall, container_type: Kärl, container_volume_liter: 140, unit_type: Behållarvolym. Skillnader service_type: Word='' kandidat='Hämtning/tömning', factor_hint: Word='VOLYM/BEHÅLLARE' kandidat='ÅRKV';2.2.4 kärl 140 l (matavfall) kärl 140 kärl matavfall;§2.2.4 kärl 140 l (matavfall) §2.2.4 | §2.2.4 | kärl 140 l (matavfall) | hämtning var 14:e dag | st/år | kä140ma26fv | kä140ma26fv | årkv | | | | kä140ma26fv
WORD:22;RULE:TAXEPUNKT;Taxepunkter:50;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;190;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, container_volume_liter: 190, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 190 l (förpackningar) §2.2.4 | §2.2.4 | kärl 190 l (förpackningar) | hämtning varje vecka | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:51;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;190;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, container_volume_liter: 190, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 190 l (förpackningar) §2.2.4 | §2.2.4 | kärl 190 l (förpackningar) | hämtning var 14:e dag | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:52;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;190;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, container_volume_liter: 190, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 190 l (förpackningar) §2.2.4 | §2.2.4 | kärl 190 l (förpackningar) | hämtning månadsvis | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:53;0.6000;LOW_CONFIDENCE;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning', container_volume_liter: Word='190' kandidat='370';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 370 l (förpackningar) §2.2.4 | §2.2.4 | kärl 370 l (förpackningar) | hämtning varje vecka | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:54;0.6000;LOW_CONFIDENCE;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning', container_volume_liter: Word='190' kandidat='370';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 370 l (förpackningar) §2.2.4 | §2.2.4 | kärl 370 l (förpackningar) | hämtning var 14:e dag | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:55;0.6000;LOW_CONFIDENCE;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning', container_volume_liter: Word='190' kandidat='370';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 370 l (förpackningar) §2.2.4 | §2.2.4 | kärl 370 l (förpackningar) | hämtning månadsvis | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:56;0.6000;LOW_CONFIDENCE;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning', container_volume_liter: Word='190' kandidat='660';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 660 l (förpackningar) §2.2.4 | §2.2.4 | kärl 660 l (förpackningar) | hämtning varje vecka | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:57;0.6000;LOW_CONFIDENCE;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning', container_volume_liter: Word='190' kandidat='660';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 660 l (förpackningar) §2.2.4 | §2.2.4 | kärl 660 l (förpackningar) | hämtning var 14:e dag | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:58;0.6000;LOW_CONFIDENCE;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;190;660;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning', container_volume_liter: Word='190' kandidat='660';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.4 kärl 660 l (förpackningar) §2.2.4 | §2.2.4 | kärl 660 l (förpackningar) | hämtning månadsvis | st/år | | | | | | |
WORD:22;RULE:TAXEPUNKT;Taxepunkter:22;0.5200;LOW_CONFIDENCE;KÄ190XRM26;;Hushåll;Hushåll;Förpackningar;Restavfall;Abonnemang;Extra;Kärl;Kärl;190;190;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, container_type: Kärl, container_volume_liter: 190, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader waste_type: Word='Förpackningar' kandidat='Restavfall', service_type: Word='Abonnemang' kandidat='Extra';2.2.4 kärl 190 l (förpackningar) kärl 190 förpackningar kärl;§2.2.1 extrakärl 190 l (restavfall) §2.2.1 | §2.2.1 | extrakärl 190 l (restavfall) | hämtning var 14:e dag | st/år | kä190xrm26 | kä190xrm26 | | | | | kä190xrm26
WORD:23;RULE:TAXEPUNKT;Taxepunkter:53;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning';2.2.4 kärl 370 l (förpackningar) kärl 370 förpackningar kärl;§2.2.4 kärl 370 l (förpackningar) §2.2.4 | §2.2.4 | kärl 370 l (förpackningar) | hämtning varje vecka | st/år | | | | | | |
WORD:23;RULE:TAXEPUNKT;Taxepunkter:54;0.7600;REVIEW_REQUIRED;;;Hushåll;Hushåll;Förpackningar;Förpackningar;Abonnemang;Hämtning/tömning;Kärl;Kärl;370;370;VOLYM/BEHÅLLARE;VOLYM/BEHÅLLARE;Matchar category: Hushåll, waste_type: Förpackningar, container_type: Kärl, container_volume_liter: 370, unit_type: Behållarvolym, factor_hint: VOLYM/BEHÅLLARE. Skillnader service_type: Word='Abonnemang' kandidat='Hämtning/tömning';2.2.4 kärl 370 l (förpackningar) kärl 370 förpackningar kärl;§2.2.4 kärl 370 l (förpackningar) §2.2.4 | §2.2.4 | kärl 370 l (förpackningar) | hämtning var 14:e dag | st/år | | | | | | |
