PersistentTaxID;SectionBoundWordTaxID;ContentFingerprint;IdentityBasis;Occurrence;Status;Word paragraf;Word taxapunkt;Word variant;Word enhet;Kommentar
PTX-2C957F15960F-01;WTX-2-5-1-50EECDD5-01;2C957F15960F1934F25189C17B50E7CF3896606D;|farligt avfall (ej uppmärkt)||;1;ACTIVE;2.5.1;Farligt avfall (ej uppmärkt);;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-0134B8BBB452-01;WTX-2-5-1-0B81A88A-01;0134B8BBB452053450DF60C198E7A1A10645B509;|farligt avfall (uppmärkt)||;1;ACTIVE;2.5.1;Farligt avfall (uppmärkt);;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-FD386A58AF99-01;WTX-2-5-1-4EDDF72B-01;FD386A58AF99A11EB45C1BC1774C877DA43CEA70;|avisering av ankomst||;1;ACTIVE;2.5.1;Avisering av ankomst;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-2CA3B01AF807-01;WTX-3-1-7227BDDA-01;2CA3B01AF807DD11A2768161CFFF6C948588CA66;|upp till 3 m3||m³;1;ACTIVE;3.1;Upp till 3 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 2CA3B01AF807 förekommer 2 gånger i paragraf(er): 3.1, 5.1. Detta är inte automatiskt fel.
PTX-49F4634210A7-01;WTX-3-1-1A2848BC-01;49F4634210A7ED1916A70B66136EABAC7282CF01;|mellan 3 m3 och 6 m3||m³;1;ACTIVE;3.1;Mellan 3 m3 och 6 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 49F4634210A7 förekommer 2 gånger i paragraf(er): 3.1, 5.1. Detta är inte automatiskt fel.
PTX-AB9792A76E05-01;WTX-3-1-0B26F1AF-01;AB9792A76E05CB1C77D536C6AB9A6B14DCE272B7;|mellan 6 m3 och 9 m3||m³;1;ACTIVE;3.1;Mellan 6 m3 och 9 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-1D30C342845F-01;WTX-3-1-839215D8-01;1D30C342845F4982C7A7EFC9E8A6FBACF3F6EC3D;|tillägg per m3 över 9 m3||m³;1;ACTIVE;3.1;Tillägg per m3 över 9 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-5C48DD2EB0C8-01;WTX-3-1-BB4D0153-01;5C48DD2EB0C8381CA6C4BF420DEE5A30C7C91A46;|bad-, disk-och tvättbrunn upp till 3 m3||m³;1;ACTIVE;3.1;Bad-, disk- och tvättbrunn upp till 3 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-74347FF26847-01;WTX-3-1-DA3E3788-01;74347FF26847942D6016D504707AEADC555E6B4F;|tillägg per m3 över 3 m3||m³;1;ACTIVE;3.1;Tillägg per m3 över 3 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-FEDEFA757DBF-01;WTX-3-2-40C32304-01;FEDEFA757DBF1397EBC13CF7F1ABAADC997C8E9E;|dragning av extra slang vid 5-25 m||;1;ACTIVE;3.2;Dragning av extra slang vid 5-25 m;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint FEDEFA757DBF förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-88F9C6A71171-01;WTX-3-2-DAE68C97-01;88F9C6A711712C12CA9764F0C5E33E295D81A6A1;|dragning av extra slang vid 25-35 m||;1;ACTIVE;3.2;Dragning av extra slang vid 25-35 m;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 88F9C6A71171 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-4906D167E732-01;WTX-3-2-A1D33BAC-01;4906D167E732C482EEA77260BB02E518B3F4DC12;|dragning av extra slang vid 36-45 m||;1;ACTIVE;3.2;Dragning av extra slang vid 36-45 m;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 4906D167E732 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-28F659E33B23-01;WTX-3-2-7142C239-01;28F659E33B23DA4CFC2E34154A7AE51D2E859DB8;|dragning av extra slang vid 46-55 m||;1;ACTIVE;3.2;Dragning av extra slang vid 46-55 m;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 28F659E33B23 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-0C0E778DF4A3-01;WTX-3-2-6F875C5B-01;0C0E778DF4A310ADCC5FF2383815896249CA8F85;|hantering av brunnslock som väger 15-25 kg||kilogram;1;ACTIVE;3.2;Hantering av brunnslock som väger 15-25 kg;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 0C0E778DF4A3 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-B9891B4EB0A7-01;WTX-3-2-79D6CCE7-01;B9891B4EB0A7CF55448A38D2E91725B55FC89458;|krav på information om tömningstid||;1;ACTIVE;3.2;Krav på information om tömningstid;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint B9891B4EB0A7 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-2C4590B2B2C5-01;WTX-3-2-A3AF9F57-01;2C4590B2B2C570029F9A645B27B941318BA1BD2E;|krav på närvaro vid specificerad tömningstid||;1;ACTIVE;3.2;Krav på närvaro vid specificerad tömningstid;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 2C4590B2B2C5 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-C21DD2C0801B-01;WTX-3-2-7D8146C9-01;C21DD2C0801B97868699EDF62CC89C35FD6187B3;|hantering av kod för kodlås vid slamtömning||;1;ACTIVE;3.2;Hantering av kod för kodlås vid slamtömning;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-FD9815213A97-01;WTX-3-2-063A4C1E-01;FD9815213A979C4980C8FC986FC0A19C064248D8;|hetvattentvätt med spolbil, timersättning||;1;ACTIVE;3.2;Hetvattentvätt med spolbil, timersättning;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint FD9815213A97 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel.
PTX-805F98D91402-01;WTX-3-2-1779B235-01;805F98D914025FDA4ED69CC055CC9F7394F27314;|tömning av extra tank/brunn i samband med ordinarie/budad tömning upp till 5 m3||m³;1;ACTIVE;3.2;Tömning av extra tank/brunn i samband med ordinarie/budad tömning upp till 5 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-892360035408-01;WTX-3-3-8475F1CB-01;892360035408B8BAA19003A70BE6D2A9BFD4B6A8;|budning inom ordinarie tömningsperiod (1 maj-31 oktober)||;1;ACTIVE;3.3;Budning inom ordinarie tömningsperiod (1 maj- 31 oktober);;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Innehållsfingerprint 892360035408 förekommer 2 gånger i paragraf(er): 3.3, 5.3. Detta är inte automatiskt fel.
PTX-8AD905966C2B-01;WTX-3-3-1DD8F651-01;8AD905966C2B1546F95743F42C59C1FEF2AC7ED8;|budning utanför ordinarie tömningsperiod (1 nov-30 april)||;1;ACTIVE;3.3;Budning utanför ordinarie tömningsperiod (1 nov – 30 april);;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-BD24BF80BC29-01;WTX-3-3-FBFC566D-01;BD24BF80BC29830F3FB15C1C4392A61B3AB2098D;|tömning av toalettvagnar eller liknande/styck||styck;1;ACTIVE;3.3;Tömning av toalettvagnar eller liknande /styck;;styck;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-612DC219A701-01;WTX-3-4-9133E119-01;612DC219A701572935141AA6169C47361D1DC5D5;|latrinbehållare 37 liter inkl. mottagning och behandling||liter;1;ACTIVE;3.4;Latrinbehållare 37 liter inkl. mottagning och behandling;;liter;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-5EEF1C65DC77-01;WTX-4-1-B795024E-01;5EEF1C65DC77FC4C1B2448875ED88A7D88F30295;|filtermassor upp till 500 kg||kilogram;1;ACTIVE;4.1;Filtermassor upp till 500 kg;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-20A6B6AB71AB-01;WTX-4-1-0E31E67F-01;20A6B6AB71AB395A070F2CCA0F54672E2E75B94F;|filtermassor 500-1000 kg||kilogram;1;ACTIVE;4.1;Filtermassor 500-1000 kg;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-AFD29F139F36-01;WTX-4-2-071AB816-01;AFD29F139F369E48BE7FF3241480A5C51E47AC45;|krav på information om hämtningstid||;1;ACTIVE;4.2;Krav på information om hämtningstid;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-6BC7765912FF-01;WTX-4-2-3B63873B-01;6BC7765912FF4E56CB790BFB578337A6902C183E;|krav på närvaro vid specificerad hämtningstid||;1;ACTIVE;4.2;Krav på närvaro vid specificerad hämtningstid;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-274699FD252B-01;WTX-4-2-3FA76AD3-01;274699FD252B4D723FA4291E9D82786582898D09;|hantering av kod för kodlås||;1;ACTIVE;4.2;Hantering av kod för kodlås;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-2CA3B01AF807-02;WTX-5-1-D8682920-01;2CA3B01AF807DD11A2768161CFFF6C948588CA66;|upp till 3 m3||m³;2;ACTIVE;5.1;Upp till 3 m3;;m³;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 2CA3B01AF807 förekommer 2 gånger i paragraf(er): 3.1, 5.1. Detta är inte automatiskt fel."
PTX-49F4634210A7-02;WTX-5-1-C8850526-01;49F4634210A7ED1916A70B66136EABAC7282CF01;|mellan 3 m3 och 6 m3||m³;2;ACTIVE;5.1;Mellan 3 m3 och 6 m3;;m³;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 49F4634210A7 förekommer 2 gånger i paragraf(er): 3.1, 5.1. Detta är inte automatiskt fel."
PTX-1B8D21CDB6C3-01;WTX-5-1-BCA1DDA4-01;1B8D21CDB6C3A95DB9EF08C5AE8E4CAD3E9E234A;|över 6 m3||m³;1;ACTIVE;5.1;Över 6 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-FEDEFA757DBF-02;WTX-5-2-655E1528-01;FEDEFA757DBF1397EBC13CF7F1ABAADC997C8E9E;|dragning av extra slang vid 5-25 m||;2;ACTIVE;5.2;Dragning av extra slang vid 5-25 m;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint FEDEFA757DBF förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-88F9C6A71171-02;WTX-5-2-A7AA1F3D-01;88F9C6A711712C12CA9764F0C5E33E295D81A6A1;|dragning av extra slang vid 25-35 m||;2;ACTIVE;5.2;Dragning av extra slang vid 25-35 m;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 88F9C6A71171 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-4906D167E732-02;WTX-5-2-F8D52A2F-01;4906D167E732C482EEA77260BB02E518B3F4DC12;|dragning av extra slang vid 36-45 m||;2;ACTIVE;5.2;Dragning av extra slang vid 36-45 m;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 4906D167E732 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-28F659E33B23-02;WTX-5-2-73EEC562-01;28F659E33B23DA4CFC2E34154A7AE51D2E859DB8;|dragning av extra slang vid 46-55 m||;2;ACTIVE;5.2;Dragning av extra slang vid 46-55 m;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 28F659E33B23 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-0C0E778DF4A3-02;WTX-5-2-25CA087A-01;0C0E778DF4A310ADCC5FF2383815896249CA8F85;|hantering av brunnslock som väger 15-25 kg||kilogram;2;ACTIVE;5.2;Hantering av brunnslock som väger 15-25 kg;;kilogram;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 0C0E778DF4A3 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-B9891B4EB0A7-02;WTX-5-2-1433469A-01;B9891B4EB0A7CF55448A38D2E91725B55FC89458;|krav på information om tömningstid||;2;ACTIVE;5.2;Krav på information om tömningstid;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint B9891B4EB0A7 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-2C4590B2B2C5-02;WTX-5-2-F13F04AF-01;2C4590B2B2C570029F9A645B27B941318BA1BD2E;|krav på närvaro vid specificerad tömningstid||;2;ACTIVE;5.2;Krav på närvaro vid specificerad tömningstid;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 2C4590B2B2C5 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-AA6FA3AFA9BD-01;WTX-5-2-C4610DA0-01;AA6FA3AFA9BDBD59A85BCCDE7EDC3808A37EBACF;|hantering av kod för kodlås vid tömning||tömning;1;ACTIVE;5.2;Hantering av kod för kodlås vid tömning;;tömning;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-FD9815213A97-02;WTX-5-2-917DAAC5-01;FD9815213A979C4980C8FC986FC0A19C064248D8;|hetvattentvätt med spolbil, timersättning||;2;ACTIVE;5.2;Hetvattentvätt med spolbil, timersättning;;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint FD9815213A97 förekommer 2 gånger i paragraf(er): 3.2, 5.2. Detta är inte automatiskt fel."
PTX-7E4A99D8BD3F-01;WTX-5-2-6DE15803-01;7E4A99D8BD3FE064DAEC54FA6044DE1EA5D33994;|silikontätning per lock||;1;ACTIVE;5.2;Silikontätning per lock;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-A9A0D16915EE-01;WTX-5-2-375B5F1D-01;A9A0D16915EE746070926FECAEF899968A4CFBB0;|tömning av extra tank i samband med ordinarie/budad tömning upp till 5 m3||m³;1;ACTIVE;5.2;Tömning av extra tank i samband med ordinarie/budad tömning upp till 5 m3;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-892360035408-02;WTX-5-3-C2A5509B-01;892360035408B8BAA19003A70BE6D2A9BFD4B6A8;|budning inom ordinarie tömningsperiod (1 maj-31 oktober)||;2;ACTIVE;5.3;Budning inom ordinarie tömningsperiod (1 maj- 31 oktober);;;"Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf. Samma innehåll förekommer flera gånger; det är granskningsinformation, inte automatiskt fel. Innehållsfingerprint 892360035408 förekommer 2 gånger i paragraf(er): 3.3, 5.3. Detta är inte automatiskt fel."
PTX-E5AFB44D91E3-01;WTX-5-3-7DE8FE14-01;E5AFB44D91E3A4B2BA748FA0C3780E5471B7010B;|budning utanför ordinarie tömningsperiod||;1;ACTIVE;5.3;Budning utanför ordinarie tömningsperiod;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-97C6E4D3C35B-01;WTX-6-1-1-9B2BED8C-01;97C6E4D3C35B5E0F1BF3664AAFB6F9FFA0A2DE80;|verksamheter||;1;ACTIVE;6.1.1;Verksamheter;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-8333D06B08A0-01;WTX-6-1-1-05F338A5-01;8333D06B08A010B2C4050BAF46C769386AD4F1CF;|övriga abonnemangstyper||;1;ACTIVE;6.1.1;Övriga abonnemangstyper;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-D0CAAFE989BB-01;WTX-6-1-1-FD030D2A-01;D0CAAFE989BBE6FD28F08D83D90F3C396EAFD72A;|vågkort||;1;ACTIVE;6.1.1;Vågkort;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-EF80E76CCD0A-01;WTX-6-1-1-E8E9150D-01;EF80E76CCD0ABA5FC763B5D12B6146C03B1A6172;|borttappat vågkort||;1;ACTIVE;6.1.1;Borttappat vågkort;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-27CAAA927597-01;WTX-6-1-1-C7E61C60-01;27CAAA92759708FF31CD351CD5DF89B573B1DF0E;|ej redovisad ankomst till åvc (för företagare och privatpersoner som lämnar verksamhetsavfall utan att anmäla sin ankomst)||besök;1;ACTIVE;6.1.1;Ej redovisad ankomst till ÅVC (för företagare och privatpersoner som lämnar verksamhetsavfall utan att anmäla sin ankomst);;besök;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-EDD2B6DCC1FD-01;WTX-6-1-1-01B52981-01;EDD2B6DCC1FD6D9248D82A4DC292365A67B704B6;|ej redovisad eller fel redovisad fraktion av avfall||fraktion;1;ACTIVE;6.1.1;Ej redovisad eller fel redovisad fraktion av avfall;;fraktion;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-D5FB7D35354B-01;WTX-6-1-2-D24098E5-01;D5FB7D35354B019CE1FB71E7F9815096A6B03813;|avfall till energiåtervinning (240 l sopsäck)||styck;1;ACTIVE;6.1.2;Avfall till energiåtervinning (240 L sopsäck);;styck;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-699C473DE5CB-01;WTX-6-1-2-705EDBA4-01;699C473DE5CB7A275F87F96ACDCF9EA4158930F3;|avfall till energiåtervinning||kilogram;1;ACTIVE;6.1.2;Avfall till energiåtervinning;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-B72BC843BD18-01;WTX-6-1-2-7B52EF6F-01;B72BC843BD18DD7CAE4A333E592926A1AE5B56F4;|skrymmande avfall till energiåtervinning större än 20x20x80||kilogram;1;ACTIVE;6.1.2;Skrymmande avfall till energiåtervinning större än 20×20×80;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-D96035626545-01;WTX-6-1-2-EEFD9FFB-01;D960356265456F1A2F21EB44AA1D24F1F5E292E6;|träavfall-obehandlat, utan tapet, plastmatta, tjärpapp||kilogram;1;ACTIVE;6.1.2;Träavfall – obehandlat, utan tapet, plastmatta, tjärpapp;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-206C58663975-01;WTX-6-1-2-4FE972A5-01;206C586639753D66E263992AE05CA2F8DFCBDE8D;|träavfall-behandlat, utan tapet, plastmatta, tjärpapp||kilogram;1;ACTIVE;6.1.2;Träavfall – behandlat, utan tapet, plastmatta, tjärpapp;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-1CBB841B441C-01;WTX-6-1-2-04B01B32-01;1CBB841B441C4C903222FF8C8DE231F3FCB1EB53;|tryckimpregnerat virke, pall||kilogram;1;ACTIVE;6.1.2;Tryckimpregnerat virke, pall;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-0C23EFFAC0C4-01;WTX-6-1-2-7DAF0BCB-01;0C23EFFAC0C407983E0DDB8E841E377882496CBA;|betong, lättbetong||kilogram;1;ACTIVE;6.1.2;Betong, lättbetong;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-7581C64BB1E5-01;WTX-6-1-2-1AD94FDF-01;7581C64BB1E55BD93B38847CBD38282B471EC250;|gips, gipsskivor||kilogram;1;ACTIVE;6.1.2;Gips, gipsskivor;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-71CB38D52697-01;WTX-6-1-2-6799BF8D-01;71CB38D526971286678DA400B119359D2CCD24AF;|tegel||kilogram;1;ACTIVE;6.1.2;Tegel;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-FFB209C9E171-01;WTX-6-1-2-F0C3E941-01;FFB209C9E1711FD2DC8A008E2BAAA7719A564F5B;|fönster-och planglas utan karm||kilogram;1;ACTIVE;6.1.2;Fönster- och planglas utan karm;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-34D08F03DC93-01;WTX-6-1-2-952D1CC0-01;34D08F03DC93601BE16D216B3047E08508B3E850;|fönster med karm||;1;ACTIVE;6.1.2;Fönster med karm;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-99AB18D8284B-01;WTX-6-1-2-BA899302-01;99AB18D8284BC6FCD07088F02D245940C5DE2CD1;|plast||kilogram;1;ACTIVE;6.1.2;Plast;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-D221560CE92A-01;WTX-6-1-2-50D3233B-01;D221560CE92AEB67EA4C1D7F3A7BCDF26D2EE1A4;|isolering utan innehåll av asbest||m³;1;ACTIVE;6.1.2;Isolering utan innehåll av asbest;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-D66103AF7EF0-01;WTX-6-1-2-6C36A1A4-01;D66103AF7EF017F3DEEAC591A62FA93C50C2930F;|klinker, keramik, porslin||kilogram;1;ACTIVE;6.1.2;Klinker, keramik, porslin;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-5DCA586D2916-01;WTX-6-1-2-E7BDE1FC-01;5DCA586D2916594B78DAE1A0E577E57803C94503;|handfat||styck;1;ACTIVE;6.1.2;Handfat;;styck;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-BA0687C317BE-01;WTX-6-1-2-EFB02B98-01;BA0687C317BE66A1C63405B1576564AF1EAC1988;|wc-stol||styck;1;ACTIVE;6.1.2;WC-stol;;styck;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-5ACACF0CBC7A-01;WTX-6-1-2-2A6BEA22-01;5ACACF0CBC7ADF6777AF55E7367EED427E11D45C;|metall||kilogram;1;ACTIVE;6.1.2;Metall;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-C25155B6B077-01;WTX-6-1-2-639F9AEB-01;C25155B6B0776EE477A7C644015913C73270BF24;|textilier||kilogram;1;ACTIVE;6.1.2;Textilier;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-0E56BE7B6B85-01;WTX-6-1-2-764ADCFA-01;0E56BE7B6B85CBE9003085B764EB07EF42988700;|fiskeredskap||kilogram;1;ACTIVE;6.1.2;Fiskeredskap;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-1A635A16A6DD-01;WTX-6-1-2-87FF656A-01;1A635A16A6DD73201F4BB80F44840A81A1CCC081;|ätbart fett/frityrolja||liter;1;ACTIVE;6.1.2;Ätbart fett/frityrolja;;liter;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-324709B291E4-01;WTX-6-1-2-AC9C54AC-01;324709B291E45B91E1D83AF70AF3EB80BBDB5E97;|kvistar och grenar||m³;1;ACTIVE;6.1.2;Kvistar och grenar;;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-A7724FF5B718-01;WTX-6-1-2-953CAB34-01;A7724FF5B718B76BE8A122E7D9E08EDDDB3E41C4;|jord||;1;ACTIVE;6.1.2;Jord;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-09F7C408B08B-01;WTX-6-1-2-9C2CD8D6-01;09F7C408B08BEB2E6893408AEC9515AA3CEADDA9;|sten||;1;ACTIVE;6.1.2;Sten;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-0B148A8474C2-01;WTX-6-1-2-1A2C7BD2-01;0B148A8474C24AD327108F72C28662A04265CCD8;|stubbar/rötter för krossning||;1;ACTIVE;6.1.2;Stubbar/rötter för krossning;;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-89B3D30A6CBE-01;WTX-6-1-2-F8129FBC-01;89B3D30A6CBEA62F8C3CA97DEBD7B267D6BC3DCD;|flera fraktioner för egen sortering på ramp (max2 m³)||m³;1;ACTIVE;6.1.2;Flera fraktioner för egen sortering på ramp (max 2 m³);;m³;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-2CBCBCED4754-01;WTX-6-1-2-47670F29-01;2CBCBCED47549E8A5B6730660D18BB7A23E9A301;|osorterat avfall till sortering (ej innehåll av farligt avfall och elavfall)||;1;ACTIVE;6.1.2;Osorterat avfall till sortering (ej innehåll av farligt avfall och elavfall);;;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-C908A21CC1D4-01;WTX-6-1-2-B4CB7276-01;C908A21CC1D49B47EC34AD45183072D82E140322;|tonerkassetter, utan elektronik/chip||kilogram;1;ACTIVE;6.1.2;Tonerkassetter, utan elektronik/chip;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
PTX-36C8EA4E0E68-01;WTX-6-1-2-D30E203F-01;36C8EA4E0E68A2027E0343AD1A0CD91E1386FDFE;|oljeemulsion, emballerat||kilogram;1;ACTIVE;6.1.2;Oljeemulsion, emballerat;;kilogram;Persistent ID baseras på taxepunkt, variant och enhet, inte paragraf.
