Word Excel Mapping Report

Syfte:
Skapar spårbar mappning mellan varje Word/parser-taxa och motsvarande rad i Taxepunkter.
Block50: varje rad får både sectionsbundet WordTaxID och sectionsoberoende StableTaxIdentity.

Regler:
- Word-master ändras aldrig.
- Excel-master ändras aldrig.
- Taxepunkter A:E ändras aldrig automatiskt.
- Taxa_från_edp ändras aldrig.
- Samma EDP-taxa kan användas av flera Word-rader utan att det automatiskt är fel.
- StableTaxIdentity används för att känna igen samma taxepunkt även om den flyttas mellan paragrafer.

Total Word rows: 241
MAPPED: 67
REVIEW: 23
MISSING: 151
Passed: False

Details:
- WTX-6-1-2-3392FA4A-01 | WTX-STABLE-3B042F6224 | MISSING | no Taxepunkter row | 6.1.2 | Surt organisk vätska | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-4B0A44E4-01 | WTX-STABLE-356873C28A | MISSING | no Taxepunkter row | 6.1.2 | Ammoniaklösning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-7DE8B19F-01 | WTX-STABLE-1C397EC562 | MISSING | no Taxepunkter row | 6.1.2 | Alkaliskt avfall fast | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-F25DD6CA-01 | WTX-STABLE-D5B409880F | MISSING | no Taxepunkter row | 6.1.2 | Basiskt organiskt fast/flytande | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-1DD5AAB1-01 | WTX-STABLE-93B5278718 | MISSING | no Taxepunkter row | 6.1.2 | Fotokemikalier | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-C55E1322-01 | WTX-STABLE-AEDD5D0E38 | MISSING | no Taxepunkter row | 6.1.2 | Bekämpningsmedel aerosoler | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-08209A2F-01 | WTX-STABLE-7A31A65D0D | MISSING | no Taxepunkter row | 6.1.2 | Bekämpningsmedel fast | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-4DC2C846-01 | WTX-STABLE-2F2D29AAE9 | MISSING | no Taxepunkter row | 6.1.2 | Bekämpningsmedel flytande | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-3DD9F3BC-01 | WTX-STABLE-43DEAD2563 | MISSING | no Taxepunkter row | 6.1.2 | Kvicksilverhaltigt avfall | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-B50AC4EA-01 | WTX-STABLE-3A631A4397 | MISSING | no Taxepunkter row | 6.1.2 | Kvicksilver i föremål | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-8D0B4721-01 | WTX-STABLE-8B4FF108FC | MISSING | no Taxepunkter row | 6.1.2 | Oljehaltigt avfall (ej PCB) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-4D321AA5-01 | WTX-STABLE-F9C645D108 | MISSING | no Taxepunkter row | 6.1.2 | Olja förorenad (ej PCB) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-02E20EE4-01 | WTX-STABLE-2A1938358C | MISSING | no Taxepunkter row | 6.1.2 | Färg-, lack-, limburkar lösning | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-278514D5-01 | WTX-STABLE-FE777E8CAA | MISSING | no Taxepunkter row | 6.1.2 | Färg-, lack-, limburkar lösning aerosoler | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-79191E18-01 | WTX-STABLE-EC3E55817C | MISSING | no Taxepunkter row | 6.1.2 | Isocyanater | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-6356D040-01 | WTX-STABLE-620749AC36 | MISSING | no Taxepunkter row | 6.1.2 | Härdare metyl- etylketonperoxid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-8F4A8243-01 | WTX-STABLE-7884577F65 | MISSING | no Taxepunkter row | 6.1.2 | Härdare dibenzoylperoxid | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-997BDF26-01 | WTX-STABLE-D9B6A3476A | MISSING | no Taxepunkter row | 6.1.2 | Färg-,lack-, limburkar vattenbaserade | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-D9FF9E3B-01 | WTX-STABLE-DD6405A413 | MISSING | no Taxepunkter row | 6.1.2 | Tensida alkaliska flytande avfall | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-502400A9-01 | WTX-STABLE-F0EBBFDAB7 | MISSING | no Taxepunkter row | 6.1.2 | Rengöring/vaskmedel fast | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-09BFA3E0-01 | WTX-STABLE-5946BC5383 | MISSING | no Taxepunkter row | 6.1.2 | Alkaliska flytande avfall | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-6CF8AC4F-01 | WTX-STABLE-F58EFEB1ED | MISSING | no Taxepunkter row | 6.1.2 | Cytotoxiska läkemedel, cytostat | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-6B7D869E-01 | WTX-STABLE-E8AE65A6C9 | MISSING | no Taxepunkter row | 6.1.2 | Rökdetektor med andra isotoper | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-CC7235D7-01 | WTX-STABLE-05FEFEC08B | MISSING | no Taxepunkter row | 6.1.2 | Rökdetektor med Am 241 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-CA3DE9E0-01 | WTX-STABLE-92718979A7 | MISSING | no Taxepunkter row | 6.1.2 | Batterier stav, pencell | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-37DE3439-01 | WTX-STABLE-3D0BBC4BE4 | MISSING | no Taxepunkter row | 6.1.2 | Batterier lithium | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-154504E5-01 | WTX-STABLE-F4462CBB41 | MISSING | no Taxepunkter row | 6.1.2 | Bil-, mcbatteri med bly | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-EE97EAA2-01 | WTX-STABLE-0C1A18B49B | MISSING | no Taxepunkter row | 6.1.2 | Glödlampor | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-F6F14BE3-01 | WTX-STABLE-140D3940EF | MISSING | no Taxepunkter row | 6.1.2 | Lysrör | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-6985E84D-01 | WTX-STABLE-76CB322CFD | MISSING | no Taxepunkter row | 6.1.2 | Elavfall, små elektronik | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-CC332D3D-01 | WTX-STABLE-2A356C5DFB | MISSING | no Taxepunkter row | 6.1.2 | El-avfall fast installation | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-96815AFE-01 | WTX-STABLE-284F940EC8 | MISSING | no Taxepunkter row | 6.1.2 | El-avfall kabel | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-9783DE46-01 | WTX-STABLE-9543E7D790 | MISSING | no Taxepunkter row | 6.1.2 | Toner, färgpatron med elektronik | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-E201B61A-01 | WTX-STABLE-7D3E341219 | MISSING | no Taxepunkter row | 6.1.2 | Tv, radio, skärm, skrivare utan färgpatron | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-B86F8F8A-01 | WTX-STABLE-6DEECEF28D | MISSING | no Taxepunkter row | 6.1.2 | Kyl-, frysskåp, -box | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-714578BE-01 | WTX-STABLE-19B73DD55A | MISSING | no Taxepunkter row | 6.1.2 | Kyl-, frysskåp, -box från verksamhet | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-2845269C-01 | WTX-STABLE-703849E7DB | MISSING | no Taxepunkter row | 6.1.2 | Spis, tvätt-, diskmaskin | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-2-15B98EE1-01 | WTX-STABLE-F2C6174893 | MISSING | no Taxepunkter row | 6.1.2 | Spis, tvätt-, diskmaskin från verksamhet | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-3-063B1C5A-01 | WTX-STABLE-D3A12BA5C3 | MISSING | no Taxepunkter row | 6.1.3 | Container X m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-3-063B1C5A-02 | WTX-STABLE-D3A12BA5C3 | MISSING | no Taxepunkter row | 6.1.3 | Container X m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-3-063B1C5A-03 | WTX-STABLE-D3A12BA5C3 | MISSING | no Taxepunkter row | 6.1.3 | Container X m3 | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-3-A54D38B1-01 | WTX-STABLE-30E14AACA4 | MISSING | no Taxepunkter row | 6.1.3 | Omklassning av felsorterad container | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-4-FC2CAF4E-01 | WTX-STABLE-65DB60F9B5 | MISSING | no Taxepunkter row | 6.1.4 | Okänt farligt avfall (säkerhetsdatablad saknas) | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-4-B94E825F-01 | WTX-STABLE-1E8FE15820 | MISSING | no Taxepunkter row | 6.1.4 | Ombud för rapportering av farligt avfall i Avfallsregistret | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-4-BDF23A3F-01 | WTX-STABLE-C959059507 | MISSING | no Taxepunkter row | 6.1.4 | Administrativ rapporteringsavgift till Avfallsregistret | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
- WTX-6-1-4-F599B5E1-01 | WTX-STABLE-C2BDBA4C78 | MISSING | no Taxepunkter row | 6.1.4 | Ombud för registrering av El-kretsen avlämnarintyg i Hämtplatsportalen | excel_row= tax_code= | Word-raden saknar motsvarande rad i Taxepunkter.
